id,date,text,retweet_count,lang,class,label
1246198339877703687,Fri Apr 03 22:10:12 +0000 2020,"RT @NCDCgov: Twenty new cases of #COVID19 have been reported in Nigeria; 11 in Lagos, 3 in the FCT, 3 in Edo, 2 in Osun &amp; 1 in Ondo

Two ne…",9344,en,"[0.         0.         0.         0.29192547 0.         0.70807453
 0.         0.        ]",fear
1246000738712477697,Fri Apr 03 09:05:00 +0000 2020,RT @aparanjape: Singapore shuts schools temporarily and closes most workplaces to curb the spread of coronavirus https://t.co/seFrWuXRb5,5,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1246216247391461377,Fri Apr 03 23:21:21 +0000 2020,"RT @noamchomskyT: In this video produced by DiEM25, activist, linguist and author Professor #NoamChomsky comments on the #coronavirus crisi…",143,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1245950854013870080,Fri Apr 03 05:46:46 +0000 2020,"RT @zaharako: Unforgivable incompetence. #TrumpGenocide 
https://t.co/bVDeb3Lmvk",11,en,[1. 0. 0. 0. 0. 0. 0. 0.],anger
1246142869519433728,Fri Apr 03 18:29:46 +0000 2020,United Nations Applauds Nigeria’s Response to Coronavirus https://t.co/ytrqou7JXT https://t.co/ehNNpal9ub,0,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1246103943081422849,Fri Apr 03 15:55:06 +0000 2020,RT @sfpelosi: Tuesday @potus and McConnell claimed impeachment diverted attention from coronavirus — Today we learn they’ve been busy inves…,2015,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1245944453132509185,Fri Apr 03 05:21:20 +0000 2020,RT @INDIEWASHERE: the government said due to the apocalypse homophobia is paused until further notice,38147,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1246215871741276161,Fri Apr 03 23:19:52 +0000 2020,RT @docvicki: It is truly amazing how much i can love my #resister family. We have all never met (except one for me). And yet our hearts mi…,4,en,"[0.         0.         0.         0.         0.71211546 0.
 0.         0.28788454]",joy
1246197702716620800,Fri Apr 03 22:07:40 +0000 2020,"RT @bernamadotcom: No ATM withdrawal fee until #MCO ends

https://t.co/RBeSbHlS1W

#MovementControlOrder 
#COVIDー19 https://t.co/pTuzA0ylt2",60,en,[1. 0. 0. 0. 0. 0. 0. 0.],anger
1245914613553610759,Fri Apr 03 03:22:46 +0000 2020,No contact delivery available. #Covid19 #quarantine #pizza #MD https://t.co/wQFKfHGplV,0,en,"[0.         0.12740898 0.         0.         0.         0.
 0.87259102 0.        ]",anticipation
1246108466076192768,Fri Apr 03 16:13:04 +0000 2020,@realDonaldTrump The time to stop or slow the spread of the #coronavirus was in Jan. 2020 when @realDonaldTrump said: https://t.co/NDsmGKh9Z8,0,en,[0. 1. 0. 0. 0. 0. 0. 0.],anticipation
1245914911810523137,Fri Apr 03 03:23:57 +0000 2020,"RT @BillFOXLA: NEW: Despite having a fully staffed communications team, I've obtained contracts showing L.A. county hired two PR firms at a…",1285,en,"[0.         0.12852836 0.         0.         0.05563168 0.
 0.         0.81583996]",anticipation
1246028534536998913,Fri Apr 03 10:55:27 +0000 2020,RT @saurabh3vedi: A group of people hurled stones at a police team in Uttar Pradesh's Kannauj district when it advised them not to offer gr…,1674,en,"[0.11197917 0.         0.         0.14236111 0.         0.
 0.         0.74565972]",anger
1246050743137841156,Fri Apr 03 12:23:42 +0000 2020,"RT @DrJacobsRad: Are you going to listen to Dr. Fauci of the NIH, or are you going to listen to Mr. Ghebreyesus of the WHO?

Wear a mask. P…",112,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1246149510960754692,Fri Apr 03 18:56:10 +0000 2020,"RT @MeNihaya: @jeremyscahill While you are at it, you can also support independent bookstores. Thanks to Bookshop, There Is No Reason to Bu…",2,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1245871512839540736,Fri Apr 03 00:31:30 +0000 2020,"RT @JasonMillerinDC: Hydroxychloroquine rated 'most effective' coronavirus treatment, poll of doctors finds https://t.co/ghYZAHNZLR via @ny…",889,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1246051149762850817,Fri Apr 03 12:25:19 +0000 2020,"RT @IGWomenSafety: Beautiful depiction by the artist
When he stays out to protect you, your duty is to stay home.

#StayHomeStaySafe
#lockd…",1715,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1246081094258003969,Fri Apr 03 14:24:18 +0000 2020,"RT @JeffcoColorado: Questions about which activities are permissible under stay-at-home order that was issued by the State of Colorado?

We…",8,en,[0. 0. 0. 0. 1. 0. 0. 0.],joy
1246064273329176576,Fri Apr 03 13:17:28 +0000 2020,RT @INDIEWASHERE: the government said due to the apocalypse homophobia is paused until further notice,38149,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1246061888955432960,Fri Apr 03 13:07:59 +0000 2020,"RT @Anon_decoder: Embalmed Xanax Addict Nancy Pelosi
&amp; her unethical IPO trade of Visa
While credit card legislation was making ways thru t…",21,en,"[0.        0.        0.        0.2538961 0.        0.        0.
 0.7461039]",fear
1246198414099877888,Fri Apr 03 22:10:29 +0000 2020,RT @garrett_felber: Coronavirus was just the fuse in the tinderbox. The U.S. nation state is the cause. You don't get one man making 8 mill…,6135,en,"[0.        0.2869238 0.        0.        0.        0.        0.
 0.7130762]",anticipation
1245978284287881221,Fri Apr 03 07:35:46 +0000 2020,"RT @GregAbbott_TX: So many Texas businesses are stepping up to help respond to the #coronavirus. 

Reyes Hayashi Automotive which is a supp…",409,en,[0. 0. 0. 1. 0. 0. 0. 0.],fear
1245924181725732864,Fri Apr 03 04:00:47 +0000 2020,RT @JanaSenaParty: We request everyone to donate a minimum amount of ₹100 and maximum upto your capacity to 'PM-Cares' inorder to support P…,1164,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1246212782447607810,Fri Apr 03 23:07:35 +0000 2020,RT @FLOTUS: Today I spoke with Mrs. Brigitte Macron of #France. The United States stands with the French people as we work to defeat the #C…,6101,en,"[0.         0.         0.         0.95797376 0.         0.
 0.         0.04202624]",fear
1246082875830587397,Fri Apr 03 14:31:23 +0000 2020,"RT @ZeeNewsEnglish: Live: 100 of 102 Coronavirus positive cases in Tamil Nadu attended Delhi's Tablighi Jamaat meet
https://t.co/DQF8EHrE4u…",28,en,"[0.         0.         0.         0.06312962 0.78374748 0.1531229
 0.         0.        ]",fear
1246079971036102663,Fri Apr 03 14:19:50 +0000 2020,RT @OzZeros: How Coronavirus has affected SA. @TumiMolekane @KwestaDaKAR please accept this offering for #FreestyleFriday #day8oflockdown h…,42,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1246043727749095433,Fri Apr 03 11:55:49 +0000 2020,"RT @StuartElden: Geographers, sociologists, philosophers etc. on covid-19 – updated https://t.co/DshCKFlN9U",14,en,[0. 0. 0. 0. 0. 0. 0. 1.],trust
1245987278092025856,Fri Apr 03 08:11:31 +0000 2020,RT @amyslayer: Ay. No Dookie? No Dr. Sit Down?,15,en,[0. 0. 0. 0. 0. 1. 0. 0.],sadness
1246209331227439105,Fri Apr 03 22:53:52 +0000 2020,"RT @Reuters: 'He taught me to trust in love': New York Governor Andrew Cuomo remembers his father, a former governor of the state, amid try…",74,en,"[0.         0.07478959 0.         0.         0.19892884 0.
 0.02390972 0.70237184]",anticipation
1246147966542503936,Fri Apr 03 18:50:02 +0000 2020,"The #coronavirus has already made a considerable impact on the retail #energy markets. On Monday, April 6, our team is hosting a live webinar to answer all your questions on the implications we’re seeing so far. Register now: https://t.co/VySUWsvoNQ https://t.co/58EY8sNOOx",0,en,"[0.         0.         0.         0.         0.94560766 0.
 0.01691347 0.03747887]",joy
1246176285732159488,Fri Apr 03 20:42:34 +0000 2020,"RT @MillerCrime: We in Korea were thinking, ‘Are these people in their right mind?’

#GlobalHealth #pandemic #COVID19 #coronavirus #eugenic…",316,en,[0. 0. 1. 0. 0. 0. 0. 0.],disgust
1245957524232318981,Fri Apr 03 06:13:17 +0000 2020,"RT @youremie: What we should take note during this #COVIDー19 period:

*Only women should not know how to cook.

*No pastor, Rabai, Mullah,…",140,en,"[0.         0.         0.         0.         0.29228487 0.
 0.         0.70771513]",joy
